转债代码,转债名称,股票代码,股票名称,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌.1,剩余本息,转股价格,转股溢价率,转股价值,距离转股日,剩余年限,回售年限,转债余额,转债成交额,转债换手率,余额/市值,余额/股本,股票市值,P/B,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,弹性,信用,折现率,老式双低,老式排名,新式双低,新式排名,热门度,日期
127005,长证转债!,783,长江证券,金融,证券行业,109.927,-1.23%,1.10%,5.4,-0.55%,106.8,6.83,39.0%,79.06,已到,1.38年,无权,50.0,36.0,0.6%,16.7%,13.2%,299,1.02,-2.10%,-3.01%,无权,无权,无权,102.75,0.24,AAA,2.88%,140.8,57,38.0,35,12,2022-10-24
110085,通22转债!,600438,通威股份,能源电力,太阳能,127.016,-1.82%,0.17%,45.82,-2.53%,113.5,38.36,6.3%,119.45,已到,5.33年,3.33年,120.0,540.0,3.5%,5.8%,6.9%,2063,4.56,-2.12%,-2.56%,-5.84%,-5.99%,91.36,94.7,0.65,AA+,3.51%,134.6,22,39.9,43,12,2022-10-24
123052,飞鹿转债!,300665,飞鹿股份,化工,化工,136.02,-2.55%,1.63%,7.98,-1.60%,126.0,7.04,20.0%,113.35,已到,3.61年,1.61年,1.5,19.0,9.2%,10.7%,12.1%,14,2.75,-2.15%,-3.30%,-12.1%,-12.3%,92.28,99.36,0.57,A+,6.99%,158.7,211,59.3,179,27,2022-10-24
110088,淮22转债,600985,淮北矿业,煤炭,煤炭开采,125.883,-2.45%,0.99%,15.12,-2.70%,111.0,15.17,26.3%,99.67,4月26天,5.89年,3.89年,30.0,172.0,4.5%,8.0%,8.0%,375,1.26,-2.15%,-2.48%,-4.74%,-4.90%,90.79,91.94,0.54,AAA,3.31%,152.1,145,60.2,187,1,2022-10-24
128056,今飞转债!,2863,今飞凯达,汽车,零部件制,125.235,-1.85%,1.56%,5.36,-0.92%,119.0,6.68,56.1%,80.24,已到,2.34年,0.34年,1.72,27.0,12.2%,6.4%,5.2%,27,1.38,-2.20%,-3.55%,-38.2%,-38.9%,98.82,102.36,0.32,A+,6.78%,170.2,329,67.9,254,48,2022-10-24
110053,苏银转债!,600919,江苏银行,金融,银行行业,122.959,-2.35%,0.32%,7.11,-3.53%,116.8,5.97,3.2%,119.1,已到,2.38年,无权,200.0,421.0,1.7%,19.0%,22.7%,1050,0.67,-2.20%,-3.40%,无权,无权,无权,109.38,0.58,AAA,2.88%,126.8,6,17.4,2,31,2022-10-24
127027,靖远转债!,552,靖远煤电,煤炭,煤炭开采,125.75,-2.31%,0.57%,3.39,-3.14%,114.9,3.08,14.3%,110.06,已到,4年45天,2年45天,19.5,128.0,5.2%,22.9%,25.2%,85,0.97,-2.21%,-2.83%,-8.26%,-8.51%,96.09,100.84,0.55,AA+,3.29%,141.4,60,40.6,50,30,2022-10-24
113060,浙22转债,601878,浙商证券,金融,证券行业,124.306,-0.71%,0.86%,10.35,0.29%,109.7,10.49,26.0%,98.67,56天,5.63年,无权,70.0,217.0,2.5%,17.4%,17.2%,401,1.59,-2.22%,-2.53%,无权,无权,无权,91.53,0.53,AAA,3.31%,149.9,124,58.4,166,3,2022-10-24
113618,美诺转债!,603538,美诺华,医药,原料药,126.186,-2.27%,0.87%,24.47,-2.63%,114.9,26.51,36.7%,92.3,已到,4.22年,2.22年,4.77,44.0,7.2%,9.2%,8.4%,52,2.82,-2.24%,-2.85%,-8.07%,-8.31%,90.33,90.74,0.53,AA-,5.89%,160.1,236,69.3,265,11,2022-10-24
123080,海波转债!!,300517,海波重科,建筑,建筑工程,138.0,-0.29%,-2.25%,13.41,-4.01%,126.0,11.53,18.7%,116.31,已到,4年37天,2年37天,1.97,45.0,16.7%,7.5%,8.7%,26,2.8,-2.25%,-3.25%,-11.7%,-12.0%,89.56,96.2,0.63,A+,6.99%,159.7,227,63.5,222,27,2022-10-24
123105,拓尔转债!!,300229,拓尔思,计算机及,软件开发,133.0,-0.68%,0.41%,10.88,-0.46%,120.6,9.91,21.1%,109.79,已到,4.40年,2.40年,8.0,35.0,3.2%,10.3%,11.3%,78,3.24,-2.25%,-3.02%,-9.39%,-9.62%,89.53,94.3,0.59,AA-,5.89%,156.2,182,61.9,210,10,2022-10-24
113030,东风转债!,601515,东风股份,造纸包装,包装材料,124.919,2.61%,-2.09%,4.58,1.33%,116.3,4.96,35.3%,92.34,已到,3年59天,1年59天,2.95,198.0,54.3%,3.5%,3.2%,84,1.54,-2.28%,-3.16%,-12.9%,-13.2%,97.89,103.66,0.4,AA,3.79%,157.5,198,53.8,133,21,2022-10-24
113024,核建转债!,601611,中国核建,建筑,建筑工程,114.572,-0.68%,0.61%,7.96,-0.25%,108.3,9.63,38.6%,82.66,已到,2.45年,0.45年,30.0,23.0,0.7%,14.2%,11.7%,211,1.56,-2.31%,-2.93%,-19.0%,-19.5%,100.04,101.15,0.28,AAA,2.88%,146.5,92,45.3,74,25,2022-10-24
118003,华兴转债!,688001,华兴源创,机械装备,专用设备,129.354,-0.82%,0.26%,28.77,-1.10%,115.1,30.76,38.3%,93.53,已到,5年34天,3年34天,8.0,24.0,2.3%,6.3%,5.9%,127,3.48,-2.31%,-2.82%,-6.64%,-6.82%,91.25,94.59,0.51,AA,4.01%,165.2,285,70.6,276,6,2022-10-24
113561,正裕转债!,603089,正裕工业,汽车,零部件制,126.099,-0.18%,0.13%,9.13,-0.11%,117.2,9.98,37.8%,91.48,已到,3.18年,1.18年,1.5,31.0,16.0%,7.4%,6.8%,20,1.92,-2.33%,-3.25%,-12.9%,-13.2%,94.47,95.08,0.5,A+,6.99%,160.7,245,65.6,236,41,2022-10-24
128145,日丰转债!,2953,日丰股份,家电,零部件制,127.637,-2.85%,0.72%,11.15,-3.46%,115.1,10.43,19.4%,106.9,已到,4.40年,2.40年,3.77,44.0,9.0%,10.7%,11.4%,35,2.96,-2.37%,-2.96%,-7.92%,-8.14%,89.41,89.95,0.61,AA-,5.89%,148.4,109,58.4,167,15,2022-10-24
127021,特发转2!,70,特发信息,通信互联,通信设备,120.249,-0.78%,0.46%,6.23,-0.95%,112.5,7.33,41.5%,84.99,已到,2.78年,0.78年,4.16,5.7,1.1%,7.9%,6.7%,53,2.89,-2.39%,-3.18%,-16.8%,-17.0%,97.93,102.13,0.35,AA,3.58%,155.5,175,53.4,129,19,2022-10-24
127045,牧原转债,2714,牧原股份,农业,畜牧业,124.7,-2.43%,0.63%,54.3,-2.90%,110.9,47.46,9.0%,114.41,已到,4.81年,2.81年,95.4,303.0,2.5%,3.3%,3.8%,2890,6.49,-2.44%,-2.85%,-6.37%,-6.52%,93.29,95.15,0.62,AA+,3.29%,135.0,27,39.8,42,12,2022-10-24
110057,现代转债,600420,国药现代,医药,化学制药,116.031,-1.02%,0.25%,8.71,-2.13%,109.3,9.69,29.1%,89.89,已到,2.43年,0.43年,16.2,19.0,1.0%,18.1%,16.2%,89,1.06,-2.47%,-3.16%,-21.6%,-22.1%,100.09,102.14,0.36,AAA,2.88%,142.2,64,40.0,44,24,2022-10-24
128070,智能转债!,2877,智能自控,机械装备,通用设备,123.74,-0.76%,1.95%,7.57,2.99%,115.6,9.42,54.0%,80.36,已到,2.68年,无权,2.29,71.0,24.8%,9.1%,7.3%,25,3.08,-2.54%,-3.54%,无权,无权,无权,97.24,0.4,A+,6.78%,167.1,299,69.9,269,33,2022-10-24
127012,招路转债!,1965,招商公路,机场高速,高速,114.09,-0.93%,0.78%,7.77,-0.38%,107.3,8.28,21.6%,93.84,已到,2.40年,0.40年,50.0,39.0,0.7%,10.4%,9.8%,480,0.92,-2.55%,-3.10%,-21.1%,-21.4%,99.43,100.3,0.4,AAA,2.88%,134.3,20,34.0,23,23,2022-10-24
127036,三花转债!!,2050,三花智控,机械装备,通用设备,129.0,-0.97%,-0.26%,20.81,-2.39%,114.3,21.3,32.0%,97.7,已到,4.60年,2.60年,30.0,96.0,2.5%,4.0%,3.9%,747,6.63,-2.64%,-3.17%,-7.92%,-8.09%,94.05,98.73,0.51,AA+,3.29%,160.3,239,61.6,206,9,2022-10-24
113577,春秋转债!,603890,春秋电子,电子,电子产品,128.175,-0.58%,-0.59%,9.99,-2.35%,117.0,10.75,37.9%,92.93,已到,3.47年,1.47年,1.78,6.5,2.8%,4.1%,3.8%,44,1.66,-2.65%,-3.48%,-11.1%,-11.4%,93.80,96.36,0.5,AA-,5.89%,163.4,269,67.1,246,19,2022-10-24
113634,珀莱转债,603605,珀莱雅,化工,日化,137.542,-4.28%,0.51%,160.31,-6.03%,120.1,138.92,19.2%,115.4,已到,5年43天,3年43天,7.51,85.0,8.2%,1.7%,1.9%,455,15.51,-2.66%,-3.31%,-8.33%,-8.51%,91.16,98.59,0.63,AA,4.01%,159.7,226,61.1,201,11,2022-10-24
123107,温氏转债!!,300498,温氏股份,农业,畜牧业,127.05,-1.98%,-1.12%,19.86,-5.02%,112.8,17.48,11.8%,113.62,已到,4.42年,2.42年,77.4,265.0,2.7%,6.0%,6.8%,1300,4.38,-2.70%,-3.21%,-7.73%,-7.95%,95.54,98.86,0.62,AAA,3.09%,140.5,53,41.6,57,14,2022-10-24
113622,杭叉转债,603298,杭叉集团,机械装备,通用设备,127.355,-1.63%,5.07%,16.83,6.05%,112.3,15.45,16.9%,108.93,已到,4.41年,2.41年,11.5,199.0,13.4%,7.9%,8.6%,146,2.49,-2.86%,-3.34%,-8.01%,-8.19%,94.62,97.59,0.57,AA+,3.29%,145.8,85,48.2,96,7,2022-10-24
128081,海亮转债!,2203,海亮股份,有色金属,铜金属,124.843,-1.21%,0.36%,11.76,-1.34%,114.3,9.62,2.1%,122.25,已到,3年26天,1年26天,30.1,130.0,3.4%,13.0%,15.9%,231,2.09,-2.89%,-3.69%,-13.9%,-14.3%,98.22,102.22,0.64,AA,3.79%,127.4,7,25.2,6,39,2022-10-24
110077,洪城转债,600461,洪城环境,城市公用,城市公用,128.261,-1.54%,0.32%,7.25,-1.89%,113.3,6.21,9.9%,116.75,已到,4年25天,2年25天,17.7,28.0,1.2%,23.5%,27.4%,75,1.24,-3.04%,-3.60%,-9.77%,-9.92%,94.97,99.51,0.65,AA+,3.29%,139.8,48,40.3,46,7,2022-10-24
113061,拓普转债,601689,拓普集团,汽车,零部件制,136.366,-1.12%,0.36%,69.12,-1.40%,114.5,71.38,40.8%,96.83,2月27天,5.72年,3.72年,25.0,42.0,1.2%,3.3%,3.2%,762,6.93,-3.05%,-3.48%,-7.00%,-7.14%,90.16,94.28,0.54,AA+,3.51%,175.9,359,81.6,350,2,2022-10-24
113505,杭电转债!,603618,杭电股份,能源电力,电力设备,114.579,-0.61%,0.43%,5.99,-0.83%,109.8,7.03,34.5%,85.21,已到,1.36年,回售内,7.5,26.0,3.0%,18.1%,15.4%,41,1.59,-3.12%,-4.40%,回售内,回售内,100.30,104.73,0.22,AA,3.58%,144.0,73,39.2,39,39,2022-10-24
128087,孚日转债!,2083,孚日股份,服装纺织,家纺,123.892,-1.22%,-0.30%,4.81,-2.24%,112.3,4.16,7.1%,115.62,已到,3年52天,1年52天,6.46,50.0,6.2%,16.3%,18.9%,40,1.06,-3.14%,-3.82%,-12.6%,-12.9%,95.45,94.2,0.68,AA-,5.89%,132.2,17,36.7,31,68,2022-10-24
123139,铂科转债,300811,铂科新材,电子,元器件制,144.501,-0.34%,-0.87%,97.81,-1.70%,121.5,76.0,12.3%,128.7,已到,5.37年,3.37年,4.3,66.0,10.5%,4.2%,5.4%,102,9.55,-3.24%,-3.89%,-8.85%,-9.05%,81.84,84.32,0.71,A+,7.21%,160.3,240,76.0,326,9,2022-10-24
113570,百达转债!,603331,百达精工,机械装备,机械装备,127.693,-1.31%,-1.31%,12.94,-3.86%,114.3,11.09,9.4%,116.68,已到,3.37年,1.37年,2.8,58.0,16.1%,12.1%,14.2%,23,2.76,-3.29%,-4.02%,-11.8%,-12.1%,92.71,91.45,0.68,A+,6.99%,138.7,43,46.0,80,35,2022-10-24
123090,三诺转债!,300298,三诺生物,医药,医疗器械,133.88,-1.07%,0.57%,32.01,-1.11%,116.8,35.01,46.4%,91.43,已到,4年56天,2年56天,5.0,75.0,11.3%,2.8%,2.5%,181,6.6,-3.29%,-3.97%,-10.6%,-10.8%,94.84,100.4,0.45,AA,3.79%,176.3,362,75.9,323,10,2022-10-24
128122,兴森转债!,2436,兴森科技,电子,元器件制,123.658,-1.23%,2.32%,11.07,3.55%,112.5,13.51,50.9%,81.94,已到,2.74年,1.74年,2.69,234.0,68.7%,1.4%,1.2%,187,4.15,-3.43%,-4.22%,-9.26%,-9.51%,96.20,102.27,0.31,AA,3.58%,165.4,287,63.1,221,16,2022-10-24
123038,联得转债!,300545,联得装备,机械装备,专用设备,132.003,-1.71%,1.57%,17.99,-0.39%,117.9,24.06,76.5%,74.77,已到,3.17年,1.17年,1.47,39.0,19.7%,4.6%,3.4%,32,2.26,-3.59%,-4.52%,-15.9%,-16.2%,94.37,95.71,0.36,A+,6.99%,189.2,389,93.5,386,21,2022-10-24
118014,高测转债,688556,高测股份,能源电力,太阳能,140.717,-1.68%,0.88%,91.53,-1.18%,114.2,84.81,30.4%,107.92,2月29天,5.73年,3.73年,4.83,70.0,10.3%,2.3%,2.5%,209,15.14,-3.63%,-4.05%,-7.77%,-7.89%,78.58,77.11,0.68,A+,7.21%,173.5,348,94.9,389,3,2022-10-24
123125,元力转债!,300174,元力股份,化工,化工,131.0,-0.51%,1.09%,18.99,0.85%,109.2,17.51,20.8%,108.45,已到,4.86年,2.86年,9.0,72.0,6.1%,15.2%,16.5%,59,3.18,-3.73%,-4.05%,-7.75%,-7.90%,86.42,83.03,0.68,AA-,5.89%,153.5,159,67.1,247,8,2022-10-24
128121,宏川转债!,2930,宏川智慧,交通运输,物流业,129.142,-2.74%,-0.60%,22.01,-4.88%,112.3,19.51,14.5%,112.81,已到,3.72年,1.72年,6.7,42.0,4.8%,6.7%,7.6%,99,4.51,-3.75%,-4.31%,-11.4%,-11.6%,92.32,91.12,0.68,AA-,5.89%,145.5,80,53.2,125,9,2022-10-24
128141,旺能转债!,2034,旺能环境,城市公用,三废处理,134.29,-1.69%,0.77%,19.5,-1.47%,114.8,15.67,7.9%,124.44,已到,4年52天,2年52天,12.7,55.0,3.2%,15.2%,18.9%,84,1.54,-3.79%,-4.39%,-10.8%,-11.0%,94.87,98.73,0.63,AA,3.79%,144.1,74,45.4,76,7,2022-10-24
128069,华森转债!,2907,华森制药,医药,化学制药,131.0,-1.63%,8.64%,22.98,10.0%,118.3,17.97,2.4%,127.88,已到,2.66年,0.66年,2.99,1343.0,340%,3.2%,4.1%,92,7.58,-3.81%,-4.95%,-27.5%,-27.8%,97.26,102.36,0.7,AA-,5.68%,134.1,19,31.8,17,47,2022-10-24
123108,乐普转2!,300003,乐普医疗,医药,医疗器械,126.5,-1.68%,-0.01%,24.4,-4.43%,110.8,28.68,48.7%,85.08,已到,3.43年,1.43年,16.4,84.0,4.1%,3.5%,3.0%,462,3.77,-3.84%,-4.39%,-11.3%,-11.5%,96.65,99.32,0.38,AA+,3.29%,167.9,304,68.6,258,16,2022-10-24
128079,英联转债!!,2846,英联股份,造纸包装,包装材料,130.5,-2.17%,2.17%,7.08,0.00%,115.9,8.29,52.8%,85.4,已到,2.99年,0.99年,1.52,26.0,12.8%,6.7%,5.8%,23,2.84,-3.95%,-4.84%,-18.6%,-18.8%,94.64,95.59,0.46,A+,6.78%,175.6,357,80.0,344,19,2022-10-24
113051,节能转债!,601016,节能风电,能源电力,风能,137.866,-1.77%,0.06%,4.65,-2.72%,114.3,4.0,18.6%,116.25,已到,4.65年,2.65年,30.0,39.0,0.9%,12.9%,15.0%,233,2.02,-4.01%,-4.52%,-9.93%,-10.1%,93.88,98.55,0.63,AA+,3.29%,159.5,222,60.9,198,10,2022-10-24
128023,亚太转债!,2284,亚太股份,汽车,零部件制,114.85,-1.49%,1.53%,7.57,0.40%,109.8,10.24,55.4%,73.93,已到,1年39天,回售内,9.99,46.0,4.0%,17.9%,13.2%,56,2.28,-4.03%,-5.59%,回售内,回售内,100.30,105.66,0.11,AA,3.58%,155.8,179,50.1,105,45,2022-10-24
110068,龙净转债!,600388,ST龙净,城市公用,三废处理,131.504,-1.26%,1.11%,12.62,-0.24%,114.3,10.3,7.3%,122.52,已到,3.41年,1.41年,20.0,65.0,2.4%,14.8%,18.2%,135,1.95,-4.11%,-4.81%,-12.9%,-13.1%,97.73,102.59,0.63,AA+,3.29%,140.5,52,37.9,34,33,2022-10-24
128083,新北转债!,2376,新北洋,电子,电子产品,130.061,-1.73%,0.35%,7.92,-2.22%,114.3,6.65,9.2%,119.1,已到,3年47天,1年47天,8.77,31.0,2.7%,16.9%,20.1%,52,1.63,-4.13%,-4.90%,-15.7%,-16.0%,98.01,102.0,0.62,AA,3.79%,141.0,59,39.0,38,23,2022-10-24
128128,齐翔转2!,2408,齐翔腾达,化工,化工,134.1,-1.14%,0.33%,6.96,-1.28%,114.4,5.69,9.6%,122.32,已到,3.82年,1.82年,6.8,62.0,6.8%,3.4%,4.2%,198,1.45,-4.15%,-4.78%,-10.3%,-10.5%,95.54,99.52,0.64,AA,3.79%,145.9,88,46.4,86,21,2022-10-24
128109,楚江转债!,2171,楚江新材,有色金属,铜金属,133.464,-0.40%,0.96%,9.07,1.00%,114.3,8.38,23.3%,108.23,已到,3.61年,1.61年,18.2,40.0,1.6%,15.1%,16.3%,121,1.96,-4.28%,-4.95%,-11.7%,-11.9%,96.28,100.21,0.56,AA,3.79%,158.7,212,58.5,168,5,2022-10-24
113567,君禾转债!,603617,君禾股份,机械装备,通用设备,136.26,-2.52%,1.13%,9.26,-2.11%,118.0,7.45,9.6%,124.3,已到,3.36年,1.36年,1.94,30.0,11.1%,5.7%,7.1%,34,2.7,-4.29%,-5.17%,-15.0%,-15.3%,93.18,94.59,0.65,A+,6.99%,148.2,108,53.6,131,36,2022-10-24
113039,嘉泽转债!!,601619,嘉泽新能,能源电力,风能,132.564,-1.41%,1.25%,3.94,-0.25%,112.3,3.36,13.0%,117.26,已到,3.83年,1.83年,2.88,34.0,8.9%,3.0%,3.5%,96,1.76,-4.31%,-4.86%,-12.0%,-12.2%,95.49,97.65,0.63,AA,3.79%,147.9,105,50.2,107,31,2022-10-24
118019,金盘转债,688676,金盘科技,能源电力,电力设备,149.504,-1.66%,2.22%,41.68,0.85%,115.1,34.76,24.7%,119.91,4月28天,5.89年,3.89年,9.77,356.0,24.4%,5.5%,6.6%,177,7.15,-4.41%,-4.83%,-8.70%,-8.84%,88.43,91.67,0.66,AA,4.01%,179.1,370,87.4,374,1,2022-10-24
113621,彤程转债!,603650,彤程新材,化工,橡胶塑料,140.084,2.43%,2.72%,31.65,10.0%,114.8,32.53,44.0%,97.29,已到,4.25年,2.25年,5.37,776.0,101%,2.8%,2.8%,189,6.5,-4.66%,-5.23%,-11.8%,-12.1%,94.49,98.33,0.51,AA,3.79%,182.9,378,84.5,361,8,2022-10-24
123140,天地转债,300743,天地数码,电子,电子产品,152.511,-1.97%,1.62%,11.3,-0.53%,118.4,12.32,66.3%,91.72,已到,5.38年,3.38年,1.72,283.0,106%,11.0%,10.1%,16,4.03,-4.69%,-5.24%,-10.2%,-10.1%,79.33,78.29,0.66,A,8.21%,213.3,404,134.0,409,9,2022-10-24
111000,起帆转债,605222,起帆电缆,能源电力,电力设备,149.521,2.74%,0.37%,28.3,4.16%,120.1,19.86,4.9%,142.5,已到,4.58年,2.58年,9.99,580.0,39.0%,8.4%,12.0%,118,3.13,-4.76%,-5.46%,-12.5%,-12.7%,88.53,92.92,0.75,AA-,5.89%,156.5,186,63.6,223,12,2022-10-24
110075,南航转债,600029,南方航空,交通运输,航空运输,132.59,-1.53%,-1.97%,6.38,-6.73%,109.4,6.2,28.8%,102.9,已到,3.97年,1.97年,59.0,41.0,0.5%,5.3%,5.5%,1105,1.93,-4.78%,-5.18%,-11.7%,-11.8%,95.27,97.08,0.52,AAA,3.09%,162.3,258,65.2,233,8,2022-10-24
113598,法兰转债!,603966,法兰泰克,机械装备,工程机械,144.081,-2.33%,0.60%,12.87,-2.43%,120.0,9.48,6.1%,135.76,已到,3.76年,1.76年,2.75,90.0,22.4%,7.1%,9.7%,39,3.05,-4.83%,-5.68%,-13.2%,-13.3%,92.22,97.16,0.71,AA-,5.89%,152.4,148,55.2,146,19,2022-10-24
110074,精达转债!!,600577,精达股份,电子,电子产品,140.341,-1.40%,0.13%,4.39,-2.01%,116.3,3.7,18.3%,118.65,已到,3.82年,1.82年,5.1,90.0,12.4%,5.8%,6.9%,88,1.94,-4.89%,-5.59%,-11.9%,-12.0%,95.54,101.17,0.63,AA,3.79%,162.0,255,60.9,195,10,2022-10-24
123002,国祯转债!!,300388,节能国祯,城市公用,三废处理,113.421,-0.89%,0.73%,6.53,-1.36%,107.5,8.24,43.1%,79.25,已到,1年29天,回售内,2.52,7.0,2.5%,5.5%,4.4%,46,1.23,-4.90%,-6.13%,回售内,回售内,100.25,102.07,0.12,AA,3.58%,147.6,104,45.5,77,28,2022-10-24
127065,瑞鹄转债,2997,瑞鹄模具,汽车,零部件制,161.04,-0.96%,0.25%,23.17,-0.98%,121.4,17.36,20.7%,133.47,2月4天,5.66年,3.66年,4.4,242.0,33.9%,10.3%,13.8%,43,3.61,-4.96%,-5.56%,-10.5%,-10.6%,80.17,82.6,0.72,A+,7.21%,188.6,386,106.0,400,4,2022-10-24
123134,卡倍转债!,300863,卡倍亿,汽车,零部件制,157.0,-0.82%,3.45%,89.3,3.86%,121.0,75.7,33.1%,117.97,已到,5.17年,3.17年,2.79,369.0,83.3%,5.6%,6.7%,49,7.24,-5.01%,-5.65%,-11.5%,-11.6%,82.59,85.11,0.68,A+,7.21%,196.0,397,110.9,403,11,2022-10-24
123110,九典转债,300705,九典制药,医药,化学制药,151.8,-0.78%,1.04%,26.89,0.34%,121.0,18.7,5.6%,143.8,已到,4.43年,2.43年,2.7,219.0,54.0%,3.1%,4.4%,88,7.98,-5.09%,-5.84%,-13.5%,-13.7%,87.42,90.34,0.76,A+,6.99%,159.8,228,69.5,268,19,2022-10-24
110061,川投转债!,600674,川投能源,能源电力,水电,128.951,-3.08%,0.35%,11.32,-3.66%,110.3,8.8,0.2%,128.64,已到,3年16天,1年16天,35.2,249.0,5.5%,7.0%,9.0%,503,1.58,-5.11%,-5.69%,-16.4%,-16.8%,99.12,100.76,0.75,AAA,3.09%,129.3,11,28.5,10,11,2022-10-24
127030,盛虹转债!,301,东方盛虹,化工,化纤,141.0,-1.12%,0.60%,14.97,-0.86%,112.3,13.46,26.8%,111.22,已到,4.40年,2.40年,50.0,239.0,3.4%,5.4%,6.0%,930,2.88,-5.11%,-5.58%,-11.5%,-11.7%,94.64,97.62,0.6,AA+,3.29%,170.8,333,73.2,295,5,2022-10-24
128078,太极转债!,2368,太极股份,计算机及,软件开发,134.9,1.73%,-0.82%,21.64,2.08%,115.3,22.02,37.3%,98.27,已到,2.99年,0.99年,9.6,59.0,4.6%,7.7%,7.5%,125,3.53,-5.19%,-6.03%,-20.9%,-21.1%,97.76,103.95,0.44,AA,3.58%,171.5,337,67.6,253,9,2022-10-24
128039,三力转债!,2224,三 力 士,机械装备,专用设备,117.38,-1.10%,0.56%,4.48,-1.97%,107.5,5.77,51.2%,77.64,已到,1.62年,回售内,2.02,8.8,3.7%,6.2%,4.8%,33,1.34,-5.33%,-6.15%,回售内,回售内,100.25,96.77,0.27,A+,6.78%,157.1,197,56.9,155,37,2022-10-24
123025,精测转债!,300567,精测电子,电子,液晶显示,131.9,-0.82%,-0.67%,46.78,-3.35%,115.5,49.08,38.4%,95.31,已到,2.42年,0.42年,3.09,23.0,5.6%,2.4%,2.3%,130,4.33,-5.42%,-6.48%,-40.5%,-40.9%,98.58,101.28,0.45,AA-,5.68%,168.5,315,67.2,249,15,2022-10-24
127006,敖东转债!,623,吉林敖东,金融,证券行业,115.13,-1.02%,0.34%,13.58,-1.88%,106.6,14.5,22.9%,93.66,已到,1.38年,回售内,24.1,21.0,0.7%,15.2%,14.3%,158,0.65,-5.48%,-6.33%,回售内,回售内,100.27,102.28,0.36,AA+,3.08%,136.6,32,34.3,24,26,2022-10-24
127058,科伦转债!,2422,科伦药业,医药,化学制药,152.531,-1.68%,-0.23%,24.89,-2.58%,112.5,16.65,2.0%,149.49,已到,5.39年,3.39年,30.0,194.0,4.2%,8.5%,12.7%,353,2.53,-5.56%,-5.95%,-10.2%,-10.4%,91.17,93.68,0.74,AA+,3.51%,155.6,177,61.9,209,4,2022-10-24
123114,三角转债!,300775,三角防务,航空航天,航空航天,157.0,1.62%,3.76%,40.7,7.96%,120.6,31.66,22.1%,128.55,已到,4.58年,2.58年,9.01,292.0,20.5%,4.4%,5.7%,203,7.88,-5.70%,-6.40%,-14.0%,-14.2%,88.59,93.31,0.68,AA-,5.89%,185.4,383,92.1,382,7,2022-10-24
127037,银轮转债!!,2126,银轮股份,汽车,零部件制,150.496,0.87%,-1.32%,11.91,-0.75%,114.8,10.69,35.1%,111.41,已到,4.62年,2.62年,7.0,129.0,12.2%,7.4%,8.3%,94,2.18,-5.79%,-6.32%,-12.6%,-12.8%,93.23,97.01,0.6,AA,3.79%,189.6,391,92.6,384,6,2022-10-24
128101,联创转债!,2036,联创电子,电子,液晶显示,139.5,-2.45%,1.48%,14.1,-1.88%,114.3,13.71,35.6%,102.84,已到,3.39年,1.39年,2.99,67.0,15.7%,2.0%,2.1%,150,3.85,-5.82%,-6.51%,-15.9%,-16.1%,97.07,101.03,0.52,AA,3.79%,176.2,361,75.1,318,14,2022-10-24
128037,岩土转债!,2542,中化岩土,建筑,建筑工程,119.5,-1.82%,0.18%,3.14,-3.68%,109.8,3.1,18.0%,101.29,已到,1.39年,回售内,6.02,45.0,6.2%,10.6%,10.8%,57,1.67,-5.99%,-7.21%,回售内,回售内,100.30,104.64,0.44,AA,3.58%,137.7,37,33.1,21,54,2022-10-24
113575,东时转债!,603377,东方时尚,其他,其他,139.129,-0.89%,0.63%,5.24,-4.03%,112.5,12.15,223%,43.13,已到,3.45年,1.45年,0.98,38.0,28.0%,2.6%,1.1%,38,1.76,-6.08%,-6.68%,-14.9%,-15.2%,96.86,99.21,0.07,AA,3.79%,235.1,410,135.9,411,17,2022-10-24
128042,凯中转债!,2823,凯中精密,能源电力,电力设备,127.15,-1.21%,1.82%,11.25,1.08%,113.8,10.08,13.9%,111.61,已到,1.76年,回售内,4.15,117.0,21.7%,12.9%,14.4%,32,2.6,-6.16%,-7.46%,回售内,回售内,100.30,103.35,0.57,AA-,5.68%,142.7,69,39.3,40,30,2022-10-24
110043,无锡转债!,600908,无锡银行,金融,银行行业,116.88,-1.62%,0.52%,5.57,-2.28%,107.3,5.43,13.9%,102.58,已到,1.26年,无权,29.2,52.0,1.5%,28.2%,28.9%,104,0.73,-6.60%,-7.60%,无权,无权,无权,103.3,0.48,AA+,3.08%,131.2,15,27.9,8,22,2022-10-24
123121,帝尔转债!!,300776,帝尔激光,机械装备,专用设备,167.5,-0.30%,1.86%,172.65,2.08%,120.6,119.68,16.1%,144.26,已到,4.78年,2.78年,8.31,250.0,17.8%,2.8%,4.1%,294,12.74,-6.76%,-7.42%,-14.9%,-10.1%,87.60,92.26,0.75,AA-,5.89%,190.7,392,98.5,394,8,2022-10-24
123135,泰林转债!,300813,泰林生物,医药,医疗器械,173.798,0.87%,-2.27%,37.41,-3.21%,121.5,54.43,153%,68.73,已到,5.17年,3.17年,2.1,459.0,127%,6.7%,4.6%,31,6.04,-6.83%,-7.46%,-13.8%,-14.0%,83.23,85.57,0.44,A+,7.21%,278.9,418,193.3,419,10,2022-10-24
